Year,Age_Group,NumVisits,Age_adjusted_rate,countyfips,County,zip,Lat,Lng
2012,AllAges,433.0,76.2,6037,LOS ANGELES,"90001
(33.973271508000494, -118.24896959899968)",33.973271508000494, -118.24896959899968
2012,Children (0-17),221.0,108.6,6037,LOS ANGELES,"90001
(33.973271508000494, -118.24896959899968)",33.973271508000494, -118.24896959899968
2012,Adults (18+),212.0,64.9,6037,LOS ANGELES,"90001
(33.973271508000494, -118.24896959899968)",33.973271508000494, -118.24896959899968
2012,AllAges,438.0,78.2,6037,LOS ANGELES,"90002
(33.94895251300045, -118.24697958699971)",33.94895251300045, -118.24697958699971
2012,Children (0-17),215.0,113.3,6037,LOS ANGELES,"90002
(33.94895251300045, -118.24697958699971)",33.94895251300045, -118.24697958699971
2012,Adults (18+),223.0,66.0,6037,LOS ANGELES,"90002
(33.94895251300045, -118.24697958699971)",33.94895251300045, -118.24697958699971
2012,AllAges,559.0,80.7,6037,LOS ANGELES,"90003
(33.96335186100049, -118.27393599999971)",33.96335186100049, -118.27393599999971
2012,Children (0-17),295.0,125.2,6037,LOS ANGELES,"90003
(33.96335186100049, -118.27393599999971)",33.96335186100049, -118.27393599999971
2012,Adults (18+),264.0,65.2,6037,LOS ANGELES,"90003
(33.96335186100049, -118.27393599999971)",33.96335186100049, -118.27393599999971
2012,AllAges,365.0,63.2,6037,LOS ANGELES,"90004
(34.07572239300049, -118.30301712299968)",34.07572239300049, -118.30301712299968
2012,Children (0-17),179.0,134.0,6037,LOS ANGELES,"90004
(34.07572239300049, -118.30301712299968)",34.07572239300049, -118.30301712299968
2012,Adults (18+),186.0,38.6,6037,LOS ANGELES,"90004
(34.07572239300049, -118.30301712299968)",34.07572239300049, -118.30301712299968
2012,AllAges,132.0,36.9,6037,LOS ANGELES,"90005
(34.05907233200048, -118.30301712299968)",34.05907233200048, -118.30301712299968
2012,Children (0-17),73.0,87.4,6037,LOS ANGELES,"90005
(34.05907233200048, -118.30301712299968)",34.05907233200048, -118.30301712299968
2012,Adults (18+),59.0,19.3,6037,LOS ANGELES,"90005
(34.05907233200048, -118.30301712299968)",34.05907233200048, -118.30301712299968
2012,AllAges,269.0,46.6,6037,LOS ANGELES,"90006
(34.05010424100044, -118.2926890439997)",34.05010424100044, -118.2926890439997
2012,Children (0-17),144.0,98.2,6037,LOS ANGELES,"90006
(34.05010424100044, -118.2926890439997)",34.05010424100044, -118.2926890439997
2012,Adults (18+),125.0,28.7,6037,LOS ANGELES,"90006
(34.05010424100044, -118.2926890439997)",34.05010424100044, -118.2926890439997
2012,AllAges,210.0,73.3,6037,LOS ANGELES,"90007
(34.02833141800045, -118.28507659499968)",34.02833141800045, -118.28507659499968
2012,Children (0-17),101.0,145.2,6037,LOS ANGELES,"90007
(34.02833141800045, -118.28507659499968)",34.02833141800045, -118.28507659499968
2012,Adults (18+),109.0,48.3,6037,LOS ANGELES,"90007
(34.02833141800045, -118.28507659499968)",34.02833141800045, -118.28507659499968
2012,AllAges,338.0,111.1,6037,LOS ANGELES,"90008
(34.01097312100046, -118.34158773599972)",34.01097312100046, -118.34158773599972
2012,Children (0-17),126.0,176.4,6037,LOS ANGELES,"90008
(34.01097312100046, -118.34158773599972)",34.01097312100046, -118.34158773599972
2012,Adults (18+),212.0,88.4,6037,LOS ANGELES,"90008
(34.01097312100046, -118.34158773599972)",34.01097312100046, -118.34158773599972
2012,AllAges,583.0,54.9,6037,LOS ANGELES,"90011
(34.00790120200048, -118.25903697699971)",34.00790120200048, -118.25903697699971
2012,Children (0-17),336.0,88.2,6037,LOS ANGELES,"90011
(34.00790120200048, -118.25903697699971)",34.00790120200048, -118.25903697699971
2012,Adults (18+),247.0,43.3,6037,LOS ANGELES,"90011
(34.00790120200048, -118.25903697699971)",34.00790120200048, -118.25903697699971
2012,AllAges,71.0,26.0,6037,LOS ANGELES,"90012
(34.059480762000476, -118.24204800599972)",34.059480762000476, -118.24204800599972
2012,Children (0-17),15.0,46.6,6037,LOS ANGELES,"90012
(34.059480762000476, -118.24204800599972)",34.059480762000476, -118.24204800599972
2012,Adults (18+),56.0,18.9,6037,LOS ANGELES,"90012
(34.059480762000476, -118.24204800599972)",34.059480762000476, -118.24204800599972
2012,AllAges,147.0,112.4,6037,LOS ANGELES,"90013
(34.04726260700045, -118.24609754999972)",34.04726260700045, -118.24609754999972
2012,Adults (18+),140.0,105.9,6037,LOS ANGELES,"90013
(34.04726260700045, -118.24609754999972)",34.04726260700045, -118.24609754999972
2012,AllAges,72.0,129.2,6037,LOS ANGELES,"90014
(34.04475119400047, -118.2527367189997)",34.04475119400047, -118.2527367189997
2012,Adults (18+),66.0,100.0,6037,LOS ANGELES,"90014
(34.04475119400047, -118.2527367189997)",34.04475119400047, -118.2527367189997
2012,AllAges,125.0,72.4,6037,LOS ANGELES,"90015
(34.04012376300045, -118.26498963499972)",34.04012376300045, -118.26498963499972
2012,Children (0-17),59.0,143.7,6037,LOS ANGELES,"90015
(34.04012376300045, -118.26498963499972)",34.04012376300045, -118.26498963499972
2012,Adults (18+),66.0,47.7,6037,LOS ANGELES,"90015
(34.04012376300045, -118.26498963499972)",34.04012376300045, -118.26498963499972
2012,AllAges,386.0,81.3,6037,LOS ANGELES,"90016
(34.02888323300044, -118.35308896599969)",34.02888323300044, -118.35308896599969
2012,Children (0-17),157.0,130.1,6037,LOS ANGELES,"90016
(34.02888323300044, -118.35308896599969)",34.02888323300044, -118.35308896599969
2012,Adults (18+),229.0,64.3,6037,LOS ANGELES,"90016
(34.02888323300044, -118.35308896599969)",34.02888323300044, -118.35308896599969
2012,AllAges,127.0,58.1,6037,LOS ANGELES,"90017
(34.05230281300044, -118.26338632799968)",34.05230281300044, -118.26338632799968
2012,Children (0-17),70.0,118.9,6037,LOS ANGELES,"90017
(34.05230281300044, -118.26338632799968)",34.05230281300044, -118.26338632799968
2012,Adults (18+),57.0,36.9,6037,LOS ANGELES,"90017
(34.05230281300044, -118.26338632799968)",34.05230281300044, -118.26338632799968
2012,AllAges,433.0,83.8,6037,LOS ANGELES,"90018
(34.03077331100047, -118.31686899999971)",34.03077331100047, -118.31686899999971
2012,Children (0-17),192.0,144.4,6037,LOS ANGELES,"90018
(34.03077331100047, -118.31686899999971)",34.03077331100047, -118.31686899999971
2012,Adults (18+),241.0,62.7,6037,LOS ANGELES,"90018
(34.03077331100047, -118.31686899999971)",34.03077331100047, -118.31686899999971
2012,AllAges,368.0,60.1,6037,LOS ANGELES,"90019
(34.04884418900048, -118.33610868499972)",34.04884418900048, -118.33610868499972
2012,Children (0-17),147.0,107.1,6037,LOS ANGELES,"90019
(34.04884418900048, -118.33610868499972)",34.04884418900048, -118.33610868499972
2012,Adults (18+),221.0,43.7,6037,LOS ANGELES,"90019
(34.04884418900048, -118.33610868499972)",34.04884418900048, -118.33610868499972
2012,AllAges,146.0,42.5,6037,LOS ANGELES,"90020
(34.06636325100044, -118.30164844599972)",34.06636325100044, -118.30164844599972
2012,Children (0-17),72.0,95.5,6037,LOS ANGELES,"90020
(34.06636325100044, -118.30164844599972)",34.06636325100044, -118.30164844599972
2012,Adults (18+),74.0,24.2,6037,LOS ANGELES,"90020
(34.06636325100044, -118.30164844599972)",34.06636325100044, -118.30164844599972
2012,AllAges,47.0,221.4,6037,LOS ANGELES,"90021
(34.03012156000045, -118.24177861599969)",34.03012156000045, -118.24177861599969
2012,Adults (18+),38.0,190.3,6037,LOS ANGELES,"90021
(34.03012156000045, -118.24177861599969)",34.03012156000045, -118.24177861599969
2012,AllAges,344.0,51.0,6037,LOS ANGELES,"90022
(34.023543222000455, -118.15512616999968)",34.023543222000455, -118.15512616999968
2012,Children (0-17),146.0,71.1,6037,LOS ANGELES,"90022
(34.023543222000455, -118.15512616999968)",34.023543222000455, -118.15512616999968
2012,Adults (18+),198.0,44.1,6037,LOS ANGELES,"90022
(34.023543222000455, -118.15512616999968)",34.023543222000455, -118.15512616999968
2012,AllAges,285.0,56.5,6037,LOS ANGELES,"90023
(34.02418193800048, -118.20195663999971)",34.02418193800048, -118.20195663999971
2012,Children (0-17),158.0,104.1,6037,LOS ANGELES,"90023
(34.02418193800048, -118.20195663999971)",34.02418193800048, -118.20195663999971
2012,Adults (18+),127.0,40.0,6037,LOS ANGELES,"90023
(34.02418193800048, -118.20195663999971)",34.02418193800048, -118.20195663999971
2012,AllAges,52.0,15.5,6037,LOS ANGELES,"90024
(34.06136215000049, -118.4402367409997)",34.06136215000049, -118.4402367409997
2012,Adults (18+),43.0,12.1,6037,LOS ANGELES,"90024
(34.06136215000049, -118.4402367409997)",34.06136215000049, -118.4402367409997
2012,AllAges,73.0,20.8,6037,LOS ANGELES,"90025
(34.04518134900047, -118.45025632399972)",34.04518134900047, -118.45025632399972
2012,Children (0-17),21.0,38.1,6037,LOS ANGELES,"90025
(34.04518134900047, -118.45025632399972)",34.04518134900047, -118.45025632399972
2012,Adults (18+),52.0,14.8,6037,LOS ANGELES,"90025
(34.04518134900047, -118.45025632399972)",34.04518134900047, -118.45025632399972
2012,AllAges,293.0,46.9,6037,LOS ANGELES,"90026
(34.07687382000046, -118.26535895999967)",34.07687382000046, -118.26535895999967
2012,Children (0-17),128.0,91.6,6037,LOS ANGELES,"90026
(34.07687382000046, -118.26535895999967)",34.07687382000046, -118.26535895999967
2012,Adults (18+),165.0,31.4,6037,LOS ANGELES,"90026
(34.07687382000046, -118.26535895999967)",34.07687382000046, -118.26535895999967
2012,AllAges,190.0,49.2,6037,LOS ANGELES,"90027
(34.10546395500046, -118.2923675139997)",34.10546395500046, -118.2923675139997
2012,Children (0-17),46.0,80.1,6037,LOS ANGELES,"90027
(34.10546395500046, -118.2923675139997)",34.10546395500046, -118.2923675139997
2012,Adults (18+),144.0,38.4,6037,LOS ANGELES,"90027
(34.10546395500046, -118.2923675139997)",34.10546395500046, -118.2923675139997
2012,AllAges,167.0,71.3,6037,LOS ANGELES,"90028
(34.10072355400047, -118.32821815499972)",34.10072355400047, -118.32821815499972
2012,Children (0-17),40.0,136.3,6037,LOS ANGELES,"90028
(34.10072355400047, -118.32821815499972)",34.10072355400047, -118.32821815499972
2012,Adults (18+),127.0,48.7,6037,LOS ANGELES,"90028
(34.10072355400047, -118.32821815499972)",34.10072355400047, -118.32821815499972
2012,AllAges,191.0,56.5,6037,LOS ANGELES,"90029
(34.08989145600049, -118.29490934299969)",34.08989145600049, -118.29490934299969
2012,Children (0-17),96.0,125.2,6037,LOS ANGELES,"90029
(34.08989145600049, -118.29490934299969)",34.08989145600049, -118.29490934299969
2012,Adults (18+),95.0,32.7,6037,LOS ANGELES,"90029
(34.08989145600049, -118.29490934299969)",34.08989145600049, -118.29490934299969
2012,AllAges,160.0,40.3,6037,LOS ANGELES,"90031
(34.07752122500045, -118.2131059239997)",34.07752122500045, -118.2131059239997
2012,Children (0-17),79.0,77.4,6037,LOS ANGELES,"90031
(34.07752122500045, -118.2131059239997)",34.07752122500045, -118.2131059239997
2012,Adults (18+),81.0,27.5,6037,LOS ANGELES,"90031
(34.07752122500045, -118.2131059239997)",34.07752122500045, -118.2131059239997
2012,AllAges,255.0,55.7,6037,LOS ANGELES,"90032
(34.08151428500048, -118.17678602299969)",34.08151428500048, -118.17678602299969
2012,Children (0-17),127.0,108.4,6037,LOS ANGELES,"90032
(34.08151428500048, -118.17678602299969)",34.08151428500048, -118.17678602299969
2012,Adults (18+),128.0,37.4,6037,LOS ANGELES,"90032
(34.08151428500048, -118.17678602299969)",34.08151428500048, -118.17678602299969
2012,AllAges,400.0,83.8,6037,LOS ANGELES,"90033
(34.04856176400045, -118.2115199969997)",34.04856176400045, -118.2115199969997
2012,Children (0-17),172.0,117.2,6037,LOS ANGELES,"90033
(34.04856176400045, -118.2115199969997)",34.04856176400045, -118.2115199969997
2012,Adults (18+),228.0,72.2,6037,LOS ANGELES,"90033
(34.04856176400045, -118.2115199969997)",34.04856176400045, -118.2115199969997
2012,AllAges,192.0,39.7,6037,LOS ANGELES,"90034
(34.02829231300046, -118.40269589399969)",34.02829231300046, -118.40269589399969
2012,Children (0-17),75.0,76.7,6037,LOS ANGELES,"90034
(34.02829231300046, -118.40269589399969)",34.02829231300046, -118.40269589399969
2012,Adults (18+),117.0,26.9,6037,LOS ANGELES,"90034
(34.02829231300046, -118.40269589399969)",34.02829231300046, -118.40269589399969
2012,AllAges,84.0,29.6,6037,LOS ANGELES,"90035
(34.05421027100044, -118.38387767499972)",34.05421027100044, -118.38387767499972
2012,Children (0-17),22.0,36.4,6037,LOS ANGELES,"90035
(34.05421027100044, -118.38387767499972)",34.05421027100044, -118.38387767499972
2012,Adults (18+),62.0,27.2,6037,LOS ANGELES,"90035
(34.05421027100044, -118.38387767499972)",34.05421027100044, -118.38387767499972
2012,AllAges,89.0,27.3,6037,LOS ANGELES,"90036
(34.06889204400045, -118.35077742299967)",34.06889204400045, -118.35077742299967
2012,Children (0-17),24.0,39.1,6037,LOS ANGELES,"90036
(34.06889204400045, -118.35077742299967)",34.06889204400045, -118.35077742299967
2012,Adults (18+),65.0,23.1,6037,LOS ANGELES,"90036
(34.06889204400045, -118.35077742299967)",34.06889204400045, -118.35077742299967
2012,AllAges,490.0,76.9,6037,LOS ANGELES,"90037
(34.00349102100046, -118.28709702299972)",34.00349102100046, -118.28709702299972
2012,Children (0-17),236.0,124.0,6037,LOS ANGELES,"90037
(34.00349102100046, -118.28709702299972)",34.00349102100046, -118.28709702299972
2012,Adults (18+),254.0,60.6,6037,LOS ANGELES,"90037
(34.00349102100046, -118.28709702299972)",34.00349102100046, -118.28709702299972
2012,AllAges,131.0,51.8,6037,LOS ANGELES,"90038
(34.08898335000049, -118.32483774099973)",34.08898335000049, -118.32483774099973
2012,Children (0-17),57.0,106.5,6037,LOS ANGELES,"90038
(34.08898335000049, -118.32483774099973)",34.08898335000049, -118.32483774099973
2012,Adults (18+),74.0,32.8,6037,LOS ANGELES,"90038
(34.08898335000049, -118.32483774099973)",34.08898335000049, -118.32483774099973
2012,AllAges,135.0,54.6,6037,LOS ANGELES,"90039
(34.111603448000494, -118.2612572749997)",34.111603448000494, -118.2612572749997
2012,Children (0-17),46.0,91.5,6037,LOS ANGELES,"90039
(34.111603448000494, -118.2612572749997)",34.111603448000494, -118.2612572749997
2012,Adults (18+),89.0,41.8,6037,LOS ANGELES,"90039
(34.111603448000494, -118.2612572749997)",34.111603448000494, -118.2612572749997
2012,AllAges,60.0,56.7,6037,LOS ANGELES,"90040
(33.99649121800047, -118.15148940099971)",33.99649121800047, -118.15148940099971
2012,Children (0-17),33.0,116.8,6037,LOS ANGELES,"90040
(33.99649121800047, -118.15148940099971)",33.99649121800047, -118.15148940099971
2012,Adults (18+),27.0,35.9,6037,LOS ANGELES,"90040
(33.99649121800047, -118.15148940099971)",33.99649121800047, -118.15148940099971
2012,AllAges,105.0,37.0,6037,LOS ANGELES,"90041
(34.13538366300048, -118.20684911499967)",34.13538366300048, -118.20684911499967
2012,Children (0-17),27.0,52.2,6037,LOS ANGELES,"90041
(34.13538366300048, -118.20684911499967)",34.13538366300048, -118.20684911499967
2012,Adults (18+),78.0,31.7,6037,LOS ANGELES,"90041
(34.13538366300048, -118.20684911499967)",34.13538366300048, -118.20684911499967
2012,AllAges,259.0,42.6,6037,LOS ANGELES,"90042
(34.11332407100048, -118.19142869099971)",34.11332407100048, -118.19142869099971
2012,Children (0-17),98.0,64.2,6037,LOS ANGELES,"90042
(34.11332407100048, -118.19142869099971)",34.11332407100048, -118.19142869099971
2012,Adults (18+),161.0,35.1,6037,LOS ANGELES,"90042
(34.11332407100048, -118.19142869099971)",34.11332407100048, -118.19142869099971
2012,AllAges,514.0,119.9,6037,LOS ANGELES,"90043
(33.98673233600044, -118.33290641599967)",33.98673233600044, -118.33290641599967
2012,Children (0-17),212.0,205.6,6037,LOS ANGELES,"90043
(33.98673233600044, -118.33290641599967)",33.98673233600044, -118.33290641599967
2012,Adults (18+),302.0,90.2,6037,LOS ANGELES,"90043
(33.98673233600044, -118.33290641599967)",33.98673233600044, -118.33290641599967
2012,AllAges,1006.0,104.4,6037,LOS ANGELES,"90044
(33.95386236800044, -118.2919460489997)",33.95386236800044, -118.2919460489997
2012,Children (0-17),503.0,171.3,6037,LOS ANGELES,"90044
(33.95386236800044, -118.2919460489997)",33.95386236800044, -118.2919460489997
2012,Adults (18+),503.0,81.2,6037,LOS ANGELES,"90044
(33.95386236800044, -118.2919460489997)",33.95386236800044, -118.2919460489997
2012,AllAges,133.0,40.0,6037,LOS ANGELES,"90045
(33.961522614000444, -118.39344972199967)",33.961522614000444, -118.39344972199967
2012,Children (0-17),55.0,78.4,6037,LOS ANGELES,"90045
(33.961522614000444, -118.39344972199967)",33.961522614000444, -118.39344972199967
2012,Adults (18+),78.0,26.6,6037,LOS ANGELES,"90045
(33.961522614000444, -118.39344972199967)",33.961522614000444, -118.39344972199967
2012,AllAges,101.0,26.1,6037,LOS ANGELES,"90046
(34.097151960000474, -118.35826821299969)",34.097151960000474, -118.35826821299969
2012,Children (0-17),21.0,50.0,6037,LOS ANGELES,"90046
(34.097151960000474, -118.35826821299969)",34.097151960000474, -118.35826821299969
2012,Adults (18+),80.0,17.8,6037,LOS ANGELES,"90046
(34.097151960000474, -118.35826821299969)",34.097151960000474, -118.35826821299969
2012,AllAges,520.0,106.6,6037,LOS ANGELES,"90047
(33.95687345800047, -118.3090784049997)",33.95687345800047, -118.3090784049997
2012,Children (0-17),195.0,160.5,6037,LOS ANGELES,"90047
(33.95687345800047, -118.3090784049997)",33.95687345800047, -118.3090784049997
2012,Adults (18+),325.0,87.9,6037,LOS ANGELES,"90047
(33.95687345800047, -118.3090784049997)",33.95687345800047, -118.3090784049997
2012,AllAges,74.0,35.1,6037,LOS ANGELES,"90048
(34.07316318500045, -118.37406665299972)",34.07316318500045, -118.37406665299972
2012,Adults (18+),65.0,29.8,6037,LOS ANGELES,"90048
(34.07316318500045, -118.37406665299972)",34.07316318500045, -118.37406665299972
2012,AllAges,54.0,12.4,6037,LOS ANGELES,"90049
(34.06172278600047, -118.4722594319997)",34.06172278600047, -118.4722594319997
2012,Adults (18+),47.0,12.8,6037,LOS ANGELES,"90049
(34.06172278600047, -118.4722594319997)",34.06172278600047, -118.4722594319997
2012,AllAges,31.0,44.3,6037,LOS ANGELES,"90056
(33.98651074000048, -118.36959998699967)",33.98651074000048, -118.36959998699967
2012,Adults (18+),22.0,34.6,6037,LOS ANGELES,"90056
(33.98651074000048, -118.36959998699967)",33.98651074000048, -118.36959998699967
2012,AllAges,259.0,63.2,6037,LOS ANGELES,"90057
(34.06211383600049, -118.27713826999968)",34.06211383600049, -118.27713826999968
2012,Children (0-17),113.0,107.4,6037,LOS ANGELES,"90057
(34.06211383600049, -118.27713826999968)",34.06211383600049, -118.27713826999968
2012,Adults (18+),146.0,47.9,6037,LOS ANGELES,"90057
(34.06211383600049, -118.27713826999968)",34.06211383600049, -118.27713826999968
2012,AllAges,33.0,82.3,6037,LOS ANGELES,"90058
(34.00184426500044, -118.22112680399971)",34.00184426500044, -118.22112680399971
2012,Children (0-17),23.0,188.4,6037,LOS ANGELES,"90058
(34.00184426500044, -118.22112680399971)",34.00184426500044, -118.22112680399971
2012,AllAges,443.0,96.4,6037,LOS ANGELES,"90059
(33.927010235000466, -118.24839605799968)",33.927010235000466, -118.24839605799968
2012,Children (0-17),256.0,169.1,6037,LOS ANGELES,"90059
(33.927010235000466, -118.24839605799968)",33.927010235000466, -118.24839605799968
2012,Adults (18+),187.0,71.2,6037,LOS ANGELES,"90059
(33.927010235000466, -118.24839605799968)",33.927010235000466, -118.24839605799968
2012,AllAges,273.0,95.2,6037,LOS ANGELES,"90061
(33.92303021000049, -118.27377957999971)",33.92303021000049, -118.27377957999971
2012,Children (0-17),111.0,125.4,6037,LOS ANGELES,"90061
(33.92303021000049, -118.27377957999971)",33.92303021000049, -118.27377957999971
2012,Adults (18+),162.0,84.6,6037,LOS ANGELES,"90061
(33.92303021000049, -118.27377957999971)",33.92303021000049, -118.27377957999971
2012,AllAges,305.0,94.7,6037,LOS ANGELES,"90062
(34.00387338200045, -118.30885680999972)",34.00387338200045, -118.30885680999972
2012,Children (0-17),137.0,160.2,6037,LOS ANGELES,"90062
(34.00387338200045, -118.30885680999972)",34.00387338200045, -118.30885680999972
2012,Adults (18+),168.0,71.9,6037,LOS ANGELES,"90062
(34.00387338200045, -118.30885680999972)",34.00387338200045, -118.30885680999972
2012,AllAges,292.0,49.9,6037,LOS ANGELES,"90063
(34.044881544000475, -118.18593660399972)",34.044881544000475, -118.18593660399972
2012,Children (0-17),158.0,89.2,6037,LOS ANGELES,"90063
(34.044881544000475, -118.18593660399972)",34.044881544000475, -118.18593660399972
2012,Adults (18+),134.0,36.3,6037,LOS ANGELES,"90063
(34.044881544000475, -118.18593660399972)",34.044881544000475, -118.18593660399972
2012,AllAges,73.0,28.5,6037,LOS ANGELES,"90064
(34.035413777000485, -118.4321767559997)",34.035413777000485, -118.4321767559997
2012,Children (0-17),12.0,23.5,6037,LOS ANGELES,"90064
(34.035413777000485, -118.4321767559997)",34.035413777000485, -118.4321767559997
2012,Adults (18+),61.0,30.3,6037,LOS ANGELES,"90064
(34.035413777000485, -118.4321767559997)",34.035413777000485, -118.4321767559997
2012,AllAges,281.0,63.6,6037,LOS ANGELES,"90065
(34.10881395500047, -118.22766603799971)",34.10881395500047, -118.22766603799971
2012,Children (0-17),122.0,112.5,6037,LOS ANGELES,"90065
(34.10881395500047, -118.22766603799971)",34.10881395500047, -118.22766603799971
2012,Adults (18+),159.0,46.7,6037,LOS ANGELES,"90065
(34.10881395500047, -118.22766603799971)",34.10881395500047, -118.22766603799971
2012,AllAges,159.0,33.9,6037,LOS ANGELES,"90066
(34.002152760000456, -118.4290396619997)",34.002152760000456, -118.4290396619997
2012,Children (0-17),60.0,62.8,6037,LOS ANGELES,"90066
(34.002152760000456, -118.4290396619997)",34.002152760000456, -118.4290396619997
2012,Adults (18+),99.0,23.9,6037,LOS ANGELES,"90066
(34.002152760000456, -118.4290396619997)",34.002152760000456, -118.4290396619997
2012,AllAges,34.0,18.3,6037,LOS ANGELES,"90068
(34.115253253000446, -118.33141607799968)",34.115253253000446, -118.33141607799968
2012,Adults (18+),24.0,11.8,6037,LOS ANGELES,"90068
(34.115253253000446, -118.33141607799968)",34.115253253000446, -118.33141607799968
2012,AllAges,45.0,40.8,6037,LOS ANGELES,"90069
(34.08940047000044, -118.3797890249997)",34.08940047000044, -118.3797890249997
2012,Adults (18+),38.0,26.3,6037,LOS ANGELES,"90069
(34.08940047000044, -118.3797890249997)",34.08940047000044, -118.3797890249997
2012,AllAges,443.0,41.9,6037,LOS ANGELES,"90201
(33.96958259900049, -118.17504801999968)",33.96958259900049, -118.17504801999968
2012,Children (0-17),234.0,69.6,6037,LOS ANGELES,"90201
(33.96958259900049, -118.17504801999968)",33.96958259900049, -118.17504801999968
2012,Adults (18+),209.0,32.3,6037,LOS ANGELES,"90201
(33.96958259900049, -118.17504801999968)",33.96958259900049, -118.17504801999968
2012,AllAges,33.0,14.6,6037,LOS ANGELES,"90210
(34.08553341500044, -118.4042687859997)",34.08553341500044, -118.4042687859997
2012,Adults (18+),26.0,13.2,6037,LOS ANGELES,"90210
(34.08553341500044, -118.4042687859997)",34.08553341500044, -118.4042687859997
2012,AllAges,22.0,29.9,6037,LOS ANGELES,"90211
(34.065663706000464, -118.38146619699972)",34.065663706000464, -118.38146619699972
2012,Adults (18+),12.0,18.8,6037,LOS ANGELES,"90211
(34.065663706000464, -118.38146619699972)",34.065663706000464, -118.38146619699972
2012,AllAges,17.0,17.9,6037,LOS ANGELES,"90212
(34.063843148000444, -118.40025834499971)",34.063843148000444, -118.40025834499971
2012,AllAges,466.0,90.0,6037,LOS ANGELES,"90220
(33.88573268300047, -118.23452680099967)",33.88573268300047, -118.23452680099967
2012,Children (0-17),208.0,135.4,6037,LOS ANGELES,"90220
(33.88573268300047, -118.23452680099967)",33.88573268300047, -118.23452680099967
2012,Adults (18+),258.0,74.2,6037,LOS ANGELES,"90220
(33.88573268300047, -118.23452680099967)",33.88573268300047, -118.23452680099967
2012,AllAges,429.0,75.8,6037,LOS ANGELES,"90221
(33.89560019000049, -118.2056368589997)",33.89560019000049, -118.2056368589997
2012,Children (0-17),210.0,114.1,6037,LOS ANGELES,"90221
(33.89560019000049, -118.2056368589997)",33.89560019000049, -118.2056368589997
2012,Adults (18+),219.0,62.4,6037,LOS ANGELES,"90221
(33.89560019000049, -118.2056368589997)",33.89560019000049, -118.2056368589997
2012,AllAges,295.0,86.4,6037,LOS ANGELES,"90222
(33.91203300100045, -118.23502647699968)",33.91203300100045, -118.23502647699968
2012,Children (0-17),143.0,131.2,6037,LOS ANGELES,"90222
(33.91203300100045, -118.23502647699968)",33.91203300100045, -118.23502647699968
2012,Adults (18+),152.0,70.8,6037,LOS ANGELES,"90222
(33.91203300100045, -118.23502647699968)",33.91203300100045, -118.23502647699968
2012,AllAges,121.0,41.3,6037,LOS ANGELES,"90230
(33.99506171100046, -118.39500957899969)",33.99506171100046, -118.39500957899969
2012,Children (0-17),53.0,79.7,6037,LOS ANGELES,"90230
(33.99506171100046, -118.39500957899969)",33.99506171100046, -118.39500957899969
2012,Adults (18+),68.0,28.0,6037,LOS ANGELES,"90230
(33.99506171100046, -118.39500957899969)",33.99506171100046, -118.39500957899969
2012,AllAges,52.0,34.9,6037,LOS ANGELES,"90232
(34.019702237000445, -118.39595678999967)",34.019702237000445, -118.39595678999967
2012,Children (0-17),21.0,70.0,6037,LOS ANGELES,"90232
(34.019702237000445, -118.39595678999967)",34.019702237000445, -118.39595678999967
2012,Adults (18+),31.0,22.8,6037,LOS ANGELES,"90232
(34.019702237000445, -118.39595678999967)",34.019702237000445, -118.39595678999967
2012,AllAges,79.0,31.9,6037,LOS ANGELES,"90240
(33.95620432700048, -118.11982734499969)",33.95620432700048, -118.11982734499969
2012,Children (0-17),31.0,50.6,6037,LOS ANGELES,"90240
(33.95620432700048, -118.11982734499969)",33.95620432700048, -118.11982734499969
2012,Adults (18+),48.0,25.4,6037,LOS ANGELES,"90240
(33.95620432700048, -118.11982734499969)",33.95620432700048, -118.11982734499969
2012,AllAges,197.0,46.0,6037,LOS ANGELES,"90241
(33.94049278700044, -118.13166748599969)",33.94049278700044, -118.13166748599969
2012,Children (0-17),80.0,73.3,6037,LOS ANGELES,"90241
(33.94049278700044, -118.13166748599969)",33.94049278700044, -118.13166748599969
2012,Adults (18+),117.0,36.5,6037,LOS ANGELES,"90241
(33.94049278700044, -118.13166748599969)",33.94049278700044, -118.13166748599969
2012,AllAges,218.0,48.6,6037,LOS ANGELES,"90242
(33.92203085800048, -118.14007941599971)",33.92203085800048, -118.14007941599971
2012,Children (0-17),92.0,74.7,6037,LOS ANGELES,"90242
(33.92203085800048, -118.14007941599971)",33.92203085800048, -118.14007941599971
2012,Adults (18+),126.0,39.5,6037,LOS ANGELES,"90242
(33.92203085800048, -118.14007941599971)",33.92203085800048, -118.14007941599971
2012,AllAges,37.0,26.1,6037,LOS ANGELES,"90245
(33.92015381600049, -118.40580691799971)",33.92015381600049, -118.40580691799971
2012,Children (0-17),15.0,45.0,6037,LOS ANGELES,"90245
(33.92015381600049, -118.40580691799971)",33.92015381600049, -118.40580691799971
2012,Adults (18+),22.0,19.6,6037,LOS ANGELES,"90245
(33.92015381600049, -118.40580691799971)",33.92015381600049, -118.40580691799971
2012,AllAges,278.0,59.1,6037,LOS ANGELES,"90247
(33.89189390000047, -118.29849831699971)",33.89189390000047, -118.29849831699971
2012,Children (0-17),134.0,116.1,6037,LOS ANGELES,"90247
(33.89189390000047, -118.29849831699971)",33.89189390000047, -118.29849831699971
